"formacion_bruta_capital","apertura","pbi_p_c","crecimiento_pbi","consumo_gobierno","inflacion"
16.5610215626482,32.3020785437939,8435.01143254978,-3.2767587964736,20.135153015057,6.47249962315726
16.410975108624,33.6662298301438,9288.02701470069,3.24165532906981,19.042610794419,5.15950107377019
18.3038127443279,129.634429048004,7898.70694583532,2.74592644707793,15.5845769435159,4.81312131224342
18.9787911416429,110.324081132354,8450.60388758371,-3.21573743445016,19.3076450675755,4.34103862385629
18.6923078106621,119.668120344213,9810.66890602451,1.88681483907177,18.4205974000082,7.98419924336682
20.8835008952792,59.2687802020168,669.276310328333,6.20348941121868,17.7393231525305,1.41629727998107
17.7568948377207,60.7397786403239,713.8421779224,2.01077262406221,19.7841401519952,6.46559578788029
17.1786329056318,64.8223211154384,744.165760639938,2.96018147384929,19.9750711747148,1.99804752407688
8.98405452767404,22.2402931011977,269.47688960656,0.500001262429279,25.086288811734,11.4491826066034
11.4459700001998,26.773329999595,255.078218433565,0.327156892638385,31.344300000757,5.9665023314011
13.0504473857888,29.7369723066251,253.44565118586,2.66553960418187,30.6534629756413,10.8749340609701
29.7794487571952,121.155451298689,1753.93530504662,8.07503915535979,5.24450335654665,2.07650709154852
30.6318860127836,122.105396346568,1908.63427518336,-3.55572193406549,5.42216584441989,-0.824281402832511
32.6793804081383,134.206842395931,2085.05748462072,5.00733043812642,6.07786090254716,1.01760752523781
19.2961406888504,39.1990216052629,1444.90682916573,3.54117654926007,11.6804244481323,1.02514116066253
18.1922991522213,33.7388313623871,1434.51913723409,0.259932915907115,12.2819316968054,0.705572037621721
19.1282442441639,37.2177281759971,1466.76885819356,3.24834497823876,10.5843152211004,4.65972285962381
22.6963325471202,65.1010608504649,44339.3886689254,3.03383491200222,20.7033313853187,2.57101464490069
23.1842365277416,61.1567709632763,42366.1285377884,-5.03823343468899,22.7011077555498,1.07081026105622
22.8530818287483,66.6323313370668,45048.2842408265,1.52874550838358,20.9054437744776,1.3572659269347
24.2380273309599,57.1435457117119,387.35795131742,4.52727821346231,14.0670343149476,6.44370628779525
18.2987700027516,49.5210200011921,398.834274122139,0.899999996857062,9.67704000219521,1.98216055627785
14.5948464881829,43.480570208358,397.467795727686,0.69996838992121,8.33527999694578,3.57480170924984
15.2004119098293,43.2900613852468,878.913785540893,-1.62799367083434,9.56813070886601,2.07315319337107
18.2437176613322,40.6428170621932,884.730874687626,-0.408894363255357,9.63713677698176,-1.17768160506618
14.8903061305335,46.9484531153786,929.941347591119,4.11745179201004,9.0248806892315,0.0997449105456667
22.2576646322298,56.0261589675707,13473.3458532934,1.35769537343957,14.6487131962187,4.82819188620873
22.5660080465409,58.1828635629748,12679.024004022,-6.14347479224092,16.0263618695537,9.66572269693961
24.2438038833976,60.7247236874408,14280.3475638842,0.521367977246825,15.299339236854,6.58777169908957
41.4184897995936,36.9508526159275,9221.51403820573,6.8912663621211,16.501760892272,4.14602237470578
41.8494114609444,34.0389507864018,10573.6420059282,2.34018843078414,17.6037978191606,0.53000081660457
40.4544347218594,36.1051923690574,12484.1578844175,5.41484330099675,17.1891419707315,-0.50570453916356
21.7227919184852,35.2829149424588,6309.67745292518,1.35936086788746,14.8806426275244,5.13373589963346
18.3620756136132,34.0555709680101,5891.95523215403,-7.18591413760859,17.15883586003,1.48172462037553
16.5149107450513,40.3881324933957,6828.59753791113,0.712380031974334,14.6540810646728,6.9523623210511
13.3232598136896,40.164358921352,1385.61417581045,5.59618952073011,10.823776632134,-1.29036312123183
10.9568842983038,33.7299346157491,1465.89782581729,4.00531793513311,10.5607884014024,-3.39647627676489
11.7309861994581,45.6837789235815,1505.25419206172,3.06466236855576,9.44262274290104,5.6441347664765
18.1777606896749,65.0719537437267,12468.5654531785,4.1576989627609,16.3581746477264,2.85888372788136
16.1681534980451,60.1398862509037,12242.2098908608,-4.27335432161462,17.7047320692258,0.772593246982353
16.1793973266249,72.4719990802549,14318.8389652286,5.11192183229137,14.8734934598622,-0.0879225971163464
19.4711341665721,97.2213314044204,13485.8816667037,3.28095812140658,21.7982075145139,1.23163897621677
22.3525503132592,89.5334538008947,13544.9715102628,-8.31164257884687,24.8798286623841,0.803359807884533
22.4576425827398,107.700919430599,17147.1660226623,3.30254488086325,21.2862761328474,11.7403306343319
20.7947375308198,148.013355558135,26105.5859375,5.75083236554525,15.0336429268327,1.02039376290533
20.8183845649063,160.66871645997,27391.591796875,-3.22063018637567,19.1966992582967,-1.20792435222243
21.4492321615046,193.268619207237,32340.841796875,2.76390975419605,18.6349778233809,3.81221826103813
23.7274064051355,147.750834854762,19257.6930680911,5.17356529967881,18.5098151426127,1.6836205033357
25.5353602874792,128.780430305965,19233.1469549829,-5.30487955463876,21.3198902324822,4.51623223406736
27.299709340177,132.956943913575,20251.7485519779,-0.0552618201120225,19.6584563317218,8.12594136636018
21.2303828701723,104.215676920442,55601.0145717787,3.05647723922718,24.4496622577768,1.10061874801856
22.1844244807288,104.433432671151,55934.5555945523,-1.78010601831291,24.6799875258246,2.82692168535247
22.5710527819709,127.768567480091,61295.9818625045,2.49518434516773,22.4815247693833,-3.78891799880031
26.1120682606879,305.967966403468,2596.45134698268,5.458091517212,21.7735536161827,0.562231530282162
30.0681931461676,225.744871323723,2773.40661780097,1.2021151728969,19.8438122308273,0.580719548070135
24.5282294129309,284.53692869882,3134.30076618172,7.37207148701995,17.0136706951834,2.39662979617457
20.9638452990699,50.7595355508472,7379.39978067137,3.93386176401576,10.667738860033,3.90748393888811
24.8098538977154,44.7331613466756,7395.8734262396,-7.92905234231061,12.0062907437446,5.45467337342448
28.9835484421124,49.8436131764417,8809.96335385949,2.19229848237939,11.2787393309517,5.7871768273554
21.4612286161457,43.6177233172817,6104.27253521751,5.97039880954841,15.2975347755569,0.932031656124835
17.9954424258669,43.9893109378389,5355.68934196443,-9.24509619165865,16.3225877996763,-1.82595653187617
19.8518103497966,56.9977535649091,6174.81822806637,1.98823813984235,13.5836201122079,2.28375927738441
16.0287823584352,74.3046511916519,3954.84014277572,2.24761908134138,16.1331092000982,0.986566456267596
17.4555067394454,66.4595069497083,3808.53195436409,-7.893101359867,19.6968523573714,0.653512318599752
21.9630270509134,81.7147723425988,4489.17787712717,3.5391566928735,19.0636599462278,2.59374849301966
13.9565530197219,102.428258251803,7259.10936454803,-5.66750850486686,23.6949369917015,12.7423831594725
7.55519736848281,77.9278846441807,5575.26241511492,-4.79108083383294,28.4349315814674,-10.1685457458373
9.3108984864249,61.443281519042,5118.21986148331,-5.08930872071532,26.2033825636043,-7.64752019845845
25.4039470690204,144.635650944133,19270.8141210511,5.63467248963991,18.8749816531166,3.74109847269489
31.1753648845812,137.392641283846,19946.945696898,-2.88380751483778,20.5086892203171,0.753338456718083
27.9270982440271,154.859244621649,20123.4227027316,-3.02303874520777,20.6435975574069,8.05478638343502
16.1922013374422,86.8600357143891,3584.61802626857,1.45679297569019,24.5321765504624,7.05080780958194
14.283990469391,84.3006119726657,3596.06416104047,-2.86288213677992,25.3208576586241,4.71206342947426
16.085828378181,100.093236371966,3771.33819773849,3.44447831200682,19.5448464737621,5.87569998323512
38.4439871569806,31.1036494929016,706.164227383539,9.56418965754014,15.4931325929715,6.67682221960871
30.5789686594943,24.0061143401794,799.47559527955,6.05953089054807,9.12947509940408,18.2545726775222
22.1694039604718,20.5982015072652,876.168528913325,6.59424599357075,6.31777188442684,32.9130722654676
19.2176918333741,97.0216625258442,5500.67840152348,5.35336455965106,19.2805271737474,1.69845757051993
18.3960366643005,72.3435757807252,4729.3813108251,-17.0386673704039,23.6332496837225,-1.48397965677574
18.5663200937432,126.179178353138,5736.82886448243,7.5242913513424,20.8034284512151,4.09957591317935
23.6891760789654,75.9387822310041,44862.220404205,3.30337003591039,22.9490979324095,0.836045933090816
24.6561782162302,72.1845955995888,44690.9801103074,-2.49103605535707,24.4205476612504,1.63841596860614
23.3618787163376,85.8773672749668,45353.4530466713,-0.946904862611035,25.6259577244833,3.47743748643397
21.4204336075644,65.3958481559711,37580.5979329356,2.08361485997399,23.7013842025535,0.586343157961707
22.4362308511816,58.8388907240647,35709.2045925926,-7.44064589948231,24.8398357365701,2.97797868174696
23.0930871306132,70.5595547931931,39117.4845032233,0.936487518850853,23.1235606057224,5.30357173576937
21.2964674161829,75.0687404456638,6840.05959347802,0.472642030911146,13.2317051644466,3.82030214446843
19.8634691073054,70.1140546463796,6534.27966529444,-1.8377610635094,13.1475545987828,-9.00986856167656
17.5342876977906,90.9932336284568,6541.69710787282,2.44588083096593,11.7938728337517,-6.86511608258311
25.1354716981132,102.584277697146,4442.50744127374,5.15990261658827,13.8912339138849,7.54674499838114
22.2328094559039,92.8910841752194,4659.60925318234,-6.2904717853839,14.6114698025668,6.84793338769904
21.4600701499044,107.151179161579,6180.6206023429,7.83220126555726,12.1485458625234,2.94809953907664
20.1460173936015,77.5666369468435,43520.1864273682,2.71602454639843,19.4595495195295,1.46798916726962
21.3494819719273,72.9932572283324,42362.6472083477,-4.09513751682526,21.7313211310231,1.75504599873261
21.4996834346741,82.7991064495705,44008.131158562,-0.266438401180253,21.2287274073897,6.14291652076442
18.8864252401077,70.5483652904116,1841.44636153249,8.12889488100956,6.9570521307014,10.6773082339139
17.6607471070578,66.5754987162431,1970.19411460398,0.513941670628171,7.83341015600264,9.36557496583738
9.65040605368826,64.3878615281647,2091.8133564595,3.14009099763754,5.49933849254746,40.1057981965589
12.0492834143889,70.8826066741577,18352.0884461258,1.47312472702352,20.4384126534599,0.2036135315862
12.2998658740322,70.2937864486395,17486.951333323,-9.19623149726978,22.7274940590434,-0.363959702932064
15.1654549262849,92.1562900262242,21139.1917042145,2.33212444945818,19.2868439733478,5.87456208154305
13.6094293363876,46.0694205080637,3972.74046241476,3.07985127147485,10.5728229818016,1.74791454577823
13.7024604770989,41.1407616494521,4005.83899362197,-1.78555194467604,11.4719704888172,2.87232203437225
16.3409851547452,48.2970689182759,4470.70711139938,3.53315670086947,11.2417421320949,6.54005195361913
17.9786140989487,56.9137475938811,677.466131311367,4.66367943913264,16.7287795836931,10.528296464536
25.677012504102,43.4304481311735,706.600783420096,2.12811490126288,19.7057479459584,1.9334399324789
21.5617837804799,41.6110643520817,766.829225369396,4.46369936133392,16.0903815426069,5.17485131385651
25.7658241420525,101.251633768429,867.907502577607,10.3000053427355,15.2760215806747,10.3565072127234
16.5753868932617,115.765259518929,945.570903389665,4.70459096113575,17.4132237183255,4.24998016732003
24.5016113588117,95.829526758227,1016.88094800324,5.54172668627702,13.491592156736,6.09250536857687
16.876979845919,42.0745477868911,1432.67228609541,2.51027134544685,7.89768746069131,13.7798773975934
17.70308377994,37.4138801252638,1331.69778506932,-3.30550546965893,7.31205557129014,18.6851861283427
13.8536836673602,30.7854236995359,1219.11871645847,-1.86388420254838,6.2167919005445,31.5119631448975
23.532148331901,101.813111079622,2383.37398439714,4.84291391050387,13.4984164607115,4.5128429763521
18.2840692088973,88.0008563836292,2189.43168668222,-8.96508223267296,15.6611069089394,3.40198228348704
23.75620763328,98.7919798336365,2527.27366333188,3.57584760454412,14.9293299388294,6.04752279899292
22.3175179109155,165.032855840268,13734.2442804335,4.12418389451805,20.1614178223679,4.03729273738615
26.5126578421967,154.295498794188,14664.2971195385,-4.33872540024058,21.1998844610097,6.42661364413084
25.5923811381969,157.10677596052,16389.3914509189,-0.842528840639091,19.8791941756231,15.2103167237835
21.7725010047987,86.9789469759093,56501.4576670531,4.19494878934674,23.6772641856698,0.936992894826489
21.2182908692427,67.9750756256744,52641.7234922236,-6.94045306829003,28.0705864394643,4.01588809007708
24.8242573221483,86.7298838954652,59307.182202664,5.64646181923563,25.3168862077389,5.78751518746952
28.1778136155632,40.7424969545225,1788.69770318446,6.79538341897911,10.7671989547856,3.96925793352338
27.3243213738562,37.7581053292768,1806.50110583878,-5.77772470686801,11.6124524106018,4.81485791893405
30.4260455714275,44.9928422877561,2270.9051808027,9.19075493028345,10.3054222433801,2.59194954513768
32.1606388642645,39.3554970704606,3553.51999262321,5.06978590134916,9.12057115207813,4.29267812199525
31.7097564518015,32.9721754002427,3739.44906563161,-2.06551182934165,9.65575053126545,-0.401651435218994
29.152666728683,41.3362868707652,4192.65167890692,5.04902331835997,7.45486118997106,1.53013198443368
14.5851497612895,59.7809123923157,4736.32710809857,-1.81975035118309,16.3052516699702,14.6503597888451
7.76907557357365,57.742316395146,4213.99843766061,-12.0367930931152,22.5089088159129,-11.2201963874294
15.2798397204564,69.4613207990167,4337.08705324182,0.517705525131191,17.527542508163,-15.5347237850081
32.4589409998052,225.953602553095,69777.9773596176,10.0496284821662,11.9231267822528,1.49993727186828
41.3354481760361,250.10845231469,80908.7924330406,7.1578988000836,12.6067388132502,-1.92433936175075
23.1847642480945,237.215881337618,91647.7687003945,-5.5300073886596,12.1690950536608,3.62187156697593
22.2172081449299,56.2801142540924,37963.0491190696,4.3469311670646,22.0647725999189,0.00655181696347995
22.7316271985904,51.2366737920366,37935.5432717179,-2.02161548237589,23.3727199721885,1.05710682132421
24.3607256502322,57.9903207136983,42011.6213954855,1.82652049482384,22.3099973815371,4.54962642927481
17.5794629155864,57.5829940274911,31635.52277108,1.60369995294101,18.7448158290116,0.709821715080693
18.2018164062184,53.9394839042764,29469.7989238626,-8.86822122185345,20.5680570300128,1.57740278796771
22.5173619093643,65.6408634740709,34146.0232257736,0.715372500867531,17.7580827535083,5.91461605792436
22.13348108864,83.523172517513,5159.34335938187,0.997123062335191,13.3827785913115,6.54982735214614
25.0073498435107,34.4232135721686,35861.9728545672,1.67533175173359,19.4117955495929,-0.0743495037964408
25.4716981132075,31.335208636773,34642.9718743239,-4.16876457146743,20.9756766472836,0.933912186858549
20.1475936480175,89.7316005071358,3940.70199181145,2.47359815449045,16.9453719425362,1.78355010971296
18.8898334342768,66.0599488089059,3806.87949354914,-1.10275188309046,16.549956438323,-0.708587970279524
21.6975410616293,56.825387935971,10404.2718646317,4.10000000257358,10.5359417828743,11.211105653729
24.7185824193274,57.0264423660931,10565.0359816235,-2.49999999628,12.742044005777,4.21085829258907
26.5183747561731,61.9623843329588,11453.395272565,5.09999999999999,11.1466441521173,9.52224688247536
19.895722184842,35.9950578754074,1542.33773973372,3.83795817364721,12.3350790178839,7.58193402820181
19.3215816602225,27.2378155252369,1609.33414078281,-0.272766327438816,12.4776599686236,4.94885283291357
17.2309247997492,32.0920792814469,1808.40479129677,5.55587301319866,11.9151175810981,6.10780209189015
25.4576272468706,100.561246964827,1769.51178893032,3.74911782642376,57.0528980680463,0.917062173665101
14.6026789535543,76.7089561131334,1777.04492498977,-1.46806718078108,54.5251898171266,4.36703115653447
27.0085390832752,97.8400465627886,27048.3707374372,-4.71222270116762,24.4212698186636,16.2308752030311
20.0006433871007,82.01074583049,25541.4107576862,-4.81778982257279,30.1779383382218,-16.458362953587
21.5265612714824,128.714003328884,14382.8612727134,3.39894872623931,18.6703159549355,2.70923995206107
23.0296116182607,123.88319804656,14900.7295718866,-3.46922750780554,20.8896933172828,2.39332693904262
24.6810520361847,136.632034970681,16890.6283099707,2.85421800106587,20.2100836601062,6.03923850637449
21.3940568907692,68.4554292593276,8305.57405425721,0.903028464073813,13.2087179804347,2.7485363221939
8.09817614190237,50.1298042879627,6440.82843092922,-21.3998996914321,9.13975488671309,85.5420423400206
27.3872272220396,146.366771329494,1097.82166812752,-3.13817493733471,39.6805700890466,2.01891023820184
24.3115948033679,141.096604645578,944.834118658555,-8.15595879914267,37.1352942145085,6.54820559883913
28.346005688677,141.513755535108,974.382482849023,1.82662525852363,35.5840480176997,-0.368097835928623
16.1831475534531,47.5489661921214,9435.60060040046,32.4918021862688,40.2666940155162,1.80666382178316
9.44982817182817,50.9757934373319,6102.79864032512,-29.4552967282824,48.3378160301237,-4.75412381683802
16.4803548589226,155.655201664179,7633.45142779936,10.1558181770326,35.2836291258915,-5.34146995735976
20.1373563967598,144.918393101325,15695.9993288456,4.61224310312809,16.2993641257124,4.09579153130848
21.4337157753964,135.796565563519,17443.65526328,0.0428158336981426,18.3605454231444,2.03874418596244
23.6831218098614,149.041909014608,18685.5523679178,0.342262716277261,17.2754834531022,9.0217556386887
17.8113229941338,353.793991980303,107142.126672598,1.31718713754285,16.2193608860725,2.14290452657747
17.1751509447995,375.581396376432,105274.2471768,-0.510051634039826,18.4796236594474,3.86906326889533
16.0946624810804,404.458334911166,104590.079769081,-0.693632727692318,18.5953020819275,6.29005505455038
18.1394239939119,65.3434015072915,456.851859574031,3.93330759462793,16.1225669832662,4.96153975601543
19.5281573240945,49.0107073664371,422.924255422319,-7.13767162064489,18.7239712521771,4.31114513583488
19.8531858511876,61.1330416885787,445.834551909615,4.20304615803977,15.6489428227357,7.46514940472542
25.062965299807,133.155173371956,10293.7629205362,5.81272240983328,12.1925918694431,3.77896094306453
20.9140162759915,116.788182437638,10171.4657842762,-5.45684658426701,12.9622736088155,-0.818007729183023
19.2403462149003,132.064307278667,11429.5894122241,3.55548715410509,11.9492696304762,-1.87225562537837
41.1665758323434,141.912110574952,10263.299119384,7.07442871706306,14.5356776556599,2.12460915366097
38.8176225499697,114.361902904327,7295.60221324907,-32.9088287284425,22.9707228266051,-3.36532468398728
34.9582566076375,150.03236994908,11415.939508912,4.72639195043021,17.1190170144798,1.88425401280709
24.1702422585387,49.4919984941972,878.561348378099,5.37554769647939,13.3118876209049,1.67388511022737
22.1879463835306,56.0415474422019,872.389721102137,-1.16907500952713,12.3189809600663,0.473279685131288
21.6867621830725,57.6543000639914,890.613872535228,4.71716103989503,13.0596177852379,2.1918487834367
18.6977591119806,213.047878484397,28546.7780455971,12.972119343498,15.8235739470646,2.13502563545586
20.7009956184046,256.402967044059,27890.3651055057,-3.35834253154739,19.6854361217616,1.86421393908336
18.9299930502375,232.46676505021,32816.3252635461,6.79631311118804,16.6980173922952,5.27725464427249
22.9830603649977,125.145250350959,4190.93468589482,3.55815188528943,55.7505849321479,2.25841782928005
20.4705541770058,107.825971877585,5172.57528216176,-2.77288732394366,61.3466501240695,6.78233643895216
20.2010412649441,110.172232934825,5470.42006850903,-3.93487109905021,53.5040107983031,6.51974948608529
30.2739569009753,78.8149801833884,1576.06857825162,6.27054566937677,13.381255831285,1.58393834945385
24.7092140405357,86.7761681322741,1553.30615586591,-0.360657384151068,12.2964872619914,6.4408732898183
23.4609130577968,91.4705715873539,1630.27171808744,6.50718719858594,17.1723715626544,3.37147741701096
16.8104368937172,99.7018151211455,10247.6960577758,3.93798380632353,14.4507582566547,1.63650567594517
17.1353208249977,83.2396173536449,9362.87435896817,-14.5465381490166,17.5684044965848,2.57304044505899
20.2227089149363,105.103380425553,11093.7519139967,5.00781381755621,14.3289750314105,6.58941111022855
23.2255397759544,76.9521260407254,10193.7727202899,1.87172854186539,11.2156675514112,6.56759492062908
20.1075280610817,76.8545556992201,9234.64362409252,-8.35403456576364,12.1968302771767,4.61979012344409
23.9310166728338,73.7695331207325,10253.5262648956,3.2953909570288,11.1011755462719,4.48311577788125
22.4256047290186,88.6233902754378,3085.33305844263,4.17561205106279,14.7555707903283,6.25246649143298
24.9383609100281,79.265722119158,3188.91691602699,-8.27597831976949,17.1942044345322,5.57500940096507
19.4365139692195,93.9946211488052,3760.70006337895,1.2,17.9303159195662,9.2778242250748
22.3489597718333,115.932901867963,3956.2049437134,5.63687638694772,13.9288663463462,10.8004464117482
23.5781782369194,112.838647629317,4066.03410882791,-4.55775197583431,15.8102434127387,3.70672176955705
25.3256810049806,142.864246599181,4456.53627552726,7.4221127615025,13.0063852760592,21.7690280161027
26.9220400312531,105.554964991437,6982.94131741672,4.71646527572034,18.4262673202312,3.82497232809919
27.8598072942811,87.0060180817206,6460.59163175748,-15.3068937570407,22.6016968367143,-0.175605916816622
19.6277364558494,118.542754014976,8304.2554082997,6.33769754243548,17.9038042740732,10.5429703323513
28.135469298761,74.1733578786573,3242.64428710938,5.05789816173446,17.9819739836974,-0.0608910142931904
26.2256860657523,68.8438033904364,3090.89428710938,-7.17820744246774,19.4049859563358,0.142417962079094
25.4186603688229,93.7914030606318,3403.31982421875,3.40334130078834,18.1062323778597,6.36094888191869
17.9309679447275,81.2196661011436,4476.73324402105,-1.02724808856709,25.6039125172173,9.91903698902131
13.665387319624,76.9252424036465,3787.49943973286,-8.10140201443319,26.4760046729225,4.63153061468802
26.0973765347294,110.770713961698,3977.97779975114,4.44280603819576,21.7553488333992,6.59887817758647
30.5754363978224,44.6424106224996,951.857298563641,8.97727935643466,8.51853832194441,8.26141254915089
30.4692205221287,40.9188741243442,1031.53618783934,-2.3696206292072,9.0677320720387,3.21740233241114
24.5903604521329,41.5701502933145,1136.42769313825,1.98254843628392,6.62485343600964,5.74902859335131
19.7582508613445,159.646059656847,47670.1057253297,2.78154619309936,23.9046907483542,1.43932706656167
21.2739585259834,152.233230409706,47086.5804192702,-3.86795333823223,25.419278032195,2.35573022306261
20.0959348969042,165.905457011481,51305.6282773372,0.0745608349011775,24.5031139969221,7.34374256326598
22.9685609809744,54.1432970416804,39722.6068434219,3.37873219470765,17.904225778071,3.61462378170478
23.2335070501425,43.9772422862431,39646.3466853422,-0.307246896026541,20.4371940676521,1.91744603593378
26.7613567520877,96.3805864351182,2209.63273423213,4.63120757580209,14.4104462520195,4.12384905939905
17.9549307712935,88.6381231228968,1950.19181218473,-2.23654176262323,15.0817033768448,6.28533991128614
21.4498150899851,105.003097611103,2241.12235476653,4.42774384760374,12.8951938413098,10.781773656599
25.7950329752951,39.0711117370149,501.615305462902,5.00536078615544,15.4619253267481,0.368276728970102
28.3266350401009,35.5129906570841,533.194328910254,3.55064109436891,15.7621549642209,1.16297974177712
21.2647169976858,46.4755580630668,557.572652727864,1.66763406484279,13.4392076221623,3.48830909519184
22.4909643329785,124.13728389629,5510.81862920922,1.08177273813243,14.920741749797,2.80702703539038
21.5912622519723,128.241244322257,5743.72649424581,-4.68845000956652,16.7387341620846,1.37428071825137
24.7427572677964,148.671761949798,6393.77346589147,2.07254208845117,14.9243672391341,7.76656608250489
24.3563320185983,69.1087817621061,76247.4116445341,2.46374626574153,23.8057622649674,4.08094936089482
27.4365570585644,65.3539790413323,75287.2059527598,-1.27817177234034,26.1340574738378,-2.51726060256269
